Country,EdLevel,YearsCodePro,Salary
4,0,3.0,48333.0
3,1,5.0,60147.0
6,2,5.0,60147.0
4,0,2.0,64444.0
10,1,14.0,80254.0
0,0,15.0,118919.0
4,0,0.5,49407.0
7,3,6.0,110628.0
1,0,5.0,65303.0
10,2,9.0,105732.0
10,2,14.0,101910.0
5,0,4.0,10767.0
10,2,35.0,108280.0
10,2,20.0,107006.0
4,2,20.0,96666.0
10,0,7.0,57325.0
6,2,13.0,37592.0
8,3,14.0,59073.0
2,0,13.0,83597.0
3,2,14.0,77332.0
4,1,5.0,96666.0
1,0,6.0,30211.0
4,3,4.0,69814.0
11,0,19.0,200000.0
3,2,2.0,42962.0
11,2,11.0,130000.0
8,1,2.0,23629.0
4,3,7.0,40600.0
3,0,24.0,69814.0
4,1,17.0,91940.0
4,3,11.0,80555.0
6,1,4.0,32222.0
3,0,3.0,42962.0
11,1,29.0,90000.0
8,2,20.0,53703.0
4,2,14.0,88073.0
0,2,24.0,69369.0
3,0,25.0,75184.0
10,3,7.0,104458.0
9,2,8.0,60000.0
4,0,9.0,85925.0
10,0,9.0,85350.0
5,1,7.0,13160.0
4,2,1.0,67129.0
5,0,2.0,13160.0
6,1,8.0,51555.0
11,1,10.0,240000.0
9,2,20.0,52000.0
10,0,28.0,98089.0
11,2,10.0,180000.0
3,3,9.0,48333.0
4,2,12.0,80555.0
4,0,11.0,61222.0
5,2,15.0,27516.0
11,0,6.0,70000.0
4,2,6.0,141776.0
3,0,23.0,48333.0
3,2,3.0,42962.0
4,2,5.0,75184.0
4,0,4.0,64444.0
2,1,23.0,65424.0
4,3,8.0,79481.0
6,2,5.0,35444.0
4,2,9.0,96666.0
11,0,6.0,110000.0
6,0,3.0,31148.0
9,2,18.0,59241.0
1,0,18.0,186487.0
4,2,0.5,42962.0
10,0,2.0,57325.0
4,0,4.0,107406.0
5,2,8.0,29909.0
10,0,12.0,68789.0
7,1,12.0,80735.0
5,0,14.0,69388.0
11,0,12.0,210000.0
1,2,6.0,33568.0
10,1,9.0,68789.0
5,2,15.0,25123.0
10,0,1.0,44586.0
10,1,38.0,140127.0
8,1,13.0,53703.0
5,0,10.0,220128.0
5,0,4.0,16749.0
4,1,2.0,10311.0
4,3,10.0,161109.0
9,2,5.0,60000.0
2,0,25.0,101770.0
1,1,17.0,17343.0
10,0,8.0,125095.0
10,0,6.0,121018.0
2,2,4.0,78508.0
6,3,8.0,42962.0
7,1,12.0,85925.0
4,3,6.0,72499.0
9,2,8.0,27152.0
10,0,12.0,91082.0
3,2,3.0,45111.0
10,1,3.0,39172.0
10,0,11.0,86624.0
6,1,4.0,107406.0
3,1,18.0,37592.0
4,0,4.0,69814.0
10,0,1.0,44586.0
8,3,8.0,48333.0
9,2,6.0,70000.0
4,0,5.0,60147.0
11,1,20.0,126605.0
2,0,14.0,130847.0
3,0,5.0,42962.0
11,0,11.0,140000.0
4,2,13.0,102036.0
8,3,6.0,79481.0
4,2,39.0,85925.0
5,0,7.0,29909.0
10,1,19.0,70063.0
11,0,16.0,120000.0
6,1,14.0,42962.0
9,0,1.0,20700.0
3,0,10.0,69814.0
11,0,11.0,131000.0
10,2,25.0,101910.0
10,0,5.0,72726.0
3,1,15.0,48333.0
11,0,10.0,181000.0
9,3,20.0,49368.0
6,2,2.0,32222.0
5,2,9.0,11485.0
11,1,28.0,97000.0
4,1,21.0,69814.0
9,0,3.0,45000.0
8,0,3.0,40814.0
8,3,3.0,23629.0
4,1,2.0,12352.0
9,1,5.0,29621.0
10,1,3.0,45860.0
3,0,23.0,75184.0
11,0,16.0,150000.0
4,2,4.0,85925.0
5,0,7.0,29968.0
2,0,35.0,66877.0
7,2,6.0,38666.0
4,0,3.0,64444.0
11,0,15.0,187000.0
1,1,25.0,44757.0
4,2,30.0,77332.0
8,0,4.0,51555.0
4,2,13.0,75184.0
3,0,4.0,51555.0
11,0,11.0,125000.0
11,0,7.0,240000.0
11,0,12.0,250000.0
1,0,4.0,20514.0
11,1,3.0,65000.0
8,2,10.0,37592.0
7,1,6.0,41461.0
11,0,8.0,240000.0
11,0,3.0,95000.0
11,3,6.0,130000.0
11,0,3.0,85000.0
6,1,2.0,21481.0
4,2,4.0,66592.0
11,0,13.0,71000.0
11,3,14.0,100000.0
6,2,5.0,48333.0
7,0,5.0,64444.0
11,0,4.0,102500.0
8,0,4.0,19333.0
10,0,23.0,89172.0
11,0,12.0,155000.0
10,1,5.0,61146.0
11,1,13.0,120000.0
10,2,7.0,63694.0
10,3,27.0,73885.0
11,2,11.0,201000.0
4,1,11.0,83390.0
10,0,16.0,101910.0
7,0,6.0,43587.0
11,0,8.0,210000.0
11,1,10.0,187000.0
11,0,5.0,145000.0
4,1,4.0,32222.0
5,0,16.0,81352.0
11,3,6.0,104000.0
11,2,27.0,227000.0
3,2,2.0,42962.0
10,1,20.0,89172.0
5,2,16.0,59817.0
10,2,8.0,89172.0
10,0,37.0,56051.0
10,0,7.0,99363.0
3,2,9.0,107406.0
4,2,13.0,118147.0
4,2,7.0,59073.0
3,3,0.5,25777.0
11,0,12.0,135000.0
4,1,4.0,51555.0
6,0,18.0,42962.0
2,1,12.0,79962.0
7,3,5.0,42962.0
11,0,8.0,160000.0
11,1,20.0,80000.0
11,0,20.0,225000.0
11,2,2.0,130000.0
2,0,27.0,178098.0
7,0,5.0,64444.0
10,1,25.0,50955.0
4,0,5.0,53703.0
4,0,10.0,66592.0
2,0,20.0,116309.0
1,0,8.0,55946.0
10,0,2.0,44586.0
1,2,8.0,41027.0
10,0,12.0,101910.0
3,0,12.0,90221.0
11,0,9.0,115000.0
4,3,10.0,70888.0
3,3,12.0,45111.0
11,0,25.0,150000.0
4,2,22.0,107406.0
11,0,38.0,100000.0
3,0,23.0,52629.0
11,0,18.0,190000.0
2,0,11.0,94319.0
11,0,2.0,90000.0
3,2,7.0,51555.0
11,0,20.0,75000.0
3,2,5.0,41888.0
9,2,16.0,53000.0
4,0,4.0,66592.0
11,3,15.0,95000.0
10,2,13.0,94267.0
9,0,3.0,15600.0
2,2,28.0,151201.0
1,3,3.0,16784.0
4,1,3.0,39955.0
10,0,7.0,71337.0
1,0,3.0,25250.0
5,2,5.0,14356.0
2,1,5.0,65424.0
6,0,8.0,45111.0
11,0,17.0,153000.0
4,2,7.0,75184.0
10,0,7.0,121018.0
11,0,20.0,135000.0
11,0,10.0,150000.0
7,2,25.0,83707.0
10,1,25.0,89172.0
4,1,5.0,55851.0
10,0,8.0,84076.0
2,2,9.0,87231.0
11,2,12.0,131000.0
11,0,1.0,100000.0
6,1,1.0,20407.0
11,3,2.0,117000.0
4,0,8.0,123517.0
8,3,12.0,85925.0
5,0,3.0,49050.0
4,0,6.0,64444.0
11,0,7.0,127000.0
11,1,12.0,180000.0
10,0,20.0,48407.0
6,2,8.0,50481.0
11,2,5.0,142426.0
8,2,10.0,80555.0
10,0,9.0,63694.0
9,0,17.0,55835.0
1,0,10.0,27973.0
6,1,3.0,32222.0
11,0,7.0,149315.0
2,0,28.0,128666.0
11,0,3.0,75000.0
11,1,26.0,158000.0
11,3,4.0,118000.0
2,0,2.0,87231.0
2,1,9.0,69785.0
2,2,15.0,159924.0
11,0,25.0,164000.0
4,3,7.0,80555.0
11,2,11.0,179000.0
4,0,13.0,75184.0
11,0,29.0,172000.0
8,0,10.0,37592.0
11,0,7.0,140000.0
9,2,5.0,49368.0
9,2,7.0,75000.0
2,1,10.0,90866.0
3,2,1.0,47259.0
10,0,9.0,114649.0
11,0,18.0,100000.0
11,0,15.0,42000.0
11,1,7.0,64000.0
2,2,2.0,116309.0
4,1,6.0,60147.0
11,0,9.0,200000.0
10,2,29.0,76433.0
2,0,3.0,109039.0
11,0,1.0,88000.0
3,2,6.0,36840.0
11,0,5.0,180000.0
11,2,24.0,225000.0
1,2,5.0,56000.0
10,0,2.0,57325.0
10,0,1.0,63694.0
11,0,34.0,100000.0
11,3,7.0,180000.0
10,1,6.0,180000.0
11,0,9.0,115000.0
11,2,13.0,86000.0
11,2,12.0,180000.0
6,1,5.0,128887.0
2,0,38.0,66659.0
11,0,11.0,90000.0
11,0,27.0,144000.0
11,1,8.0,152000.0
10,1,13.0,36000.0
11,0,7.0,97000.0
11,0,2.0,83500.0
11,1,4.0,68000.0
4,0,3.0,45111.0
11,1,10.0,160000.0
7,0,9.0,95592.0
10,3,7.0,109554.0
11,0,27.0,162000.0
11,0,5.0,180000.0
5,2,9.0,15553.0
11,1,8.0,215000.0
11,0,18.0,115000.0
10,2,29.0,129936.0
11,1,13.0,180000.0
2,1,23.0,72693.0
11,0,10.0,130000.0
11,1,6.0,124800.0
10,3,24.0,78980.0
10,0,9.0,114649.0
11,0,1.0,122500.0
10,0,16.0,133757.0
11,0,14.0,154640.0
11,0,2.0,96000.0
9,2,14.0,54000.0
11,0,23.0,135000.0
11,1,4.0,120000.0
11,1,7.0,165000.0
11,0,15.0,216000.0
10,0,9.0,89172.0
11,0,6.0,170000.0
11,0,19.0,210000.0
4,3,14.0,70888.0
11,2,17.0,200000.0
2,2,19.0,109039.0
11,0,9.0,206000.0
3,0,16.0,96666.0
11,2,6.0,115000.0
11,3,11.0,85000.0
2,0,30.0,126486.0
4,2,10.0,102036.0
11,2,15.0,167890.0
10,2,9.0,87898.0
9,2,4.0,12342.0
11,0,6.0,210000.0
11,0,10.0,140000.0
5,0,4.0,19142.0
11,1,16.0,125000.0
10,2,5.0,101910.0
7,2,20.0,75184.0
11,0,4.0,125000.0
11,0,19.0,145600.0
4,2,12.0,96666.0
4,2,12.0,99888.0
11,2,41.0,180000.0
7,2,10.0,107406.0
11,0,10.0,72000.0
9,2,20.0,49368.0
11,0,2.0,75420.0
2,0,10.0,50885.0
11,1,14.0,150000.0
10,3,9.0,63694.0
11,1,14.0,210000.0
11,0,36.0,170000.0
6,0,15.0,53703.0
4,1,17.0,52629.0
11,2,11.0,100000.0
2,1,10.0,145386.0
11,0,9.0,192000.0
11,0,12.0,165000.0
11,0,19.0,101000.0
11,2,17.0,225000.0
3,2,13.0,56925.0
11,0,16.0,110000.0
1,2,24.0,41960.0
2,2,21.0,94501.0
4,2,11.0,91295.0
11,0,3.0,100000.0
11,2,3.0,151000.0
1,0,3.0,36000.0
11,0,14.0,125000.0
11,0,5.0,100000.0
11,1,10.0,120000.0
4,2,2.0,69814.0
11,0,5.0,80000.0
4,0,5.0,57761.0
2,0,13.0,130847.0
3,1,2.0,47796.0
11,2,8.0,80000.0
11,0,34.0,140000.0
11,1,29.0,150000.0
11,0,16.0,225000.0
11,1,32.0,155000.0
11,0,29.0,215000.0
3,2,5.0,64444.0
11,1,6.0,82000.0
7,0,10.0,69814.0
11,0,27.0,220000.0
4,0,10.0,91295.0
4,2,10.0,85925.0
11,0,4.0,95000.0
8,0,2.0,30611.0
8,1,5.0,37592.0
11,0,2.0,90000.0
2,0,27.0,101770.0
11,2,3.0,100000.0
1,0,11.0,16168.0
4,0,13.0,85925.0
11,0,28.0,110000.0
7,2,6.0,75184.0
4,3,8.0,84851.0
11,0,5.0,165000.0
6,1,1.0,26852.0
11,1,9.0,205000.0
11,0,5.0,97000.0
11,0,3.0,74000.0
4,2,4.0,77332.0
10,0,10.0,121018.0
11,3,42.0,143000.0
11,0,13.0,110000.0
11,0,13.0,210000.0
11,2,7.0,160000.0
11,3,10.0,80000.0
11,0,19.0,115000.0
1,0,10.0,57203.0
5,0,5.0,31703.0
11,2,16.0,150000.0
11,0,20.0,180000.0
11,0,13.0,135000.0
3,2,10.0,107406.0
11,3,6.0,130000.0
8,1,16.0,59073.0
11,0,24.0,152000.0
11,3,7.0,90000.0
11,0,6.0,150000.0
2,0,12.0,109039.0
11,2,3.0,160000.0
2,0,3.0,63970.0
11,0,16.0,227000.0
9,2,13.0,86394.0
11,3,8.0,150000.0
11,1,19.0,180000.0
10,1,10.0,101910.0
11,2,23.0,136000.0
11,0,22.0,220000.0
5,0,12.0,29909.0
11,0,25.0,112000.0
4,0,11.0,85925.0
11,0,3.0,100000.0
11,0,17.0,98000.0
11,0,13.0,85535.0
11,2,10.0,160000.0
11,0,19.0,250000.0
4,0,10.0,72499.0
11,1,39.0,160000.0
6,0,3.0,30074.0
11,2,29.0,175000.0
11,0,7.0,89000.0
4,0,10.0,92369.0
9,2,9.0,95000.0
11,0,18.0,190000.0
6,1,12.0,71034.0
11,0,25.0,181000.0
1,0,6.0,20141.0
2,1,3.0,39981.0
11,1,16.0,207000.0
11,0,11.0,160000.0
11,0,6.0,195000.0
3,2,9.0,53703.0
11,0,1.0,65001.0
11,1,7.0,65000.0
2,0,11.0,116309.0
11,0,1.0,130000.0
3,2,10.0,85925.0
11,2,8.0,235000.0
5,0,3.0,16510.0
11,1,10.0,190000.0
3,2,0.5,36518.0
4,1,27.0,74110.0
4,2,10.0,81629.0
11,1,38.0,170000.0
11,1,12.0,150000.0
11,2,2.0,110000.0
11,0,39.0,184000.0
11,0,36.0,240000.0
10,1,10.0,61146.0
11,1,4.0,102000.0
10,0,5.0,57325.0
4,2,16.0,102036.0
9,2,19.0,78988.0
6,2,15.0,107943.0
4,3,12.0,112777.0
10,2,27.0,89172.0
2,0,9.0,138117.0
4,2,7.0,95592.0
9,2,3.0,26000.0
11,0,2.0,105000.0
11,1,15.0,105000.0
2,3,20.0,87231.0
4,1,2.0,42533.0
2,1,10.0,76328.0
2,0,10.0,95955.0
11,0,36.0,240000.0
8,0,18.0,48333.0
3,2,9.0,64444.0
11,0,2.0,88000.0
11,2,22.0,160000.0
11,0,11.0,170000.0
8,2,12.0,59073.0
11,2,10.0,190000.0
11,3,8.0,107000.0
11,1,14.0,160000.0
10,0,7.0,114649.0
3,3,26.0,64444.0
4,2,32.0,85925.0
11,1,10.0,113000.0
11,0,3.0,55000.0
11,0,34.0,105000.0
10,2,9.0,63694.0
10,1,4.0,76433.0
4,2,25.0,107406.0
11,0,11.0,100000.0
11,0,5.0,125000.0
4,0,13.0,107406.0
1,0,7.0,26108.0
11,0,6.0,128731.0
10,1,8.0,140127.0
11,0,9.0,120000.0
11,0,1.0,85000.0
6,0,30.0,51555.0
11,3,11.0,140000.0
11,0,6.0,170000.0
4,0,14.0,75184.0
11,3,9.0,127500.0
2,0,18.0,100316.0
11,0,1.0,120000.0
2,1,4.0,98135.0
1,3,6.0,26854.0
11,2,3.0,100000.0
7,0,8.0,64444.0
2,0,4.0,167194.0
11,2,0.5,65000.0
8,1,33.0,38666.0
4,2,8.0,139628.0
2,1,20.0,123578.0
11,2,22.0,147000.0
3,2,1.0,48333.0
10,3,15.0,152865.0
5,2,2.0,14356.0
11,0,6.0,170000.0
11,0,20.0,120000.0
10,0,12.0,80254.0
11,0,20.0,165000.0
8,1,3.0,32222.0
4,2,21.0,91295.0
1,0,12.0,52216.0
10,1,15.0,171974.0
10,1,8.0,36942.0
6,0,17.0,77332.0
6,0,18.0,59073.0
8,0,12.0,51555.0
7,0,4.0,17185.0
2,2,18.0,79962.0
2,0,5.0,75601.0
4,0,8.0,81092.0
11,0,6.0,175000.0
11,3,6.0,60000.0
2,0,8.0,105405.0
11,0,4.0,124500.0
4,1,7.0,120000.0
11,0,27.0,77000.0
6,2,4.0,32222.0
11,2,11.0,90000.0
5,0,12.0,23927.0
8,0,8.0,67839.0
11,0,1.0,55000.0
4,0,11.0,128887.0
11,0,16.0,110000.0
11,0,2.0,190000.0
11,0,2.0,150000.0
3,0,10.0,70888.0
2,0,6.0,91593.0
1,2,17.0,99398.0
11,0,21.0,105000.0
2,3,8.0,123578.0
11,3,10.0,150000.0
10,0,5.0,101910.0
11,0,3.0,120000.0
1,0,14.0,16784.0
2,0,25.0,109039.0
11,0,19.0,175000.0
10,1,45.0,152865.0
10,1,12.0,114649.0
11,0,12.0,196000.0
8,3,25.0,51555.0
6,0,4.0,40277.0
4,2,20.0,81629.0
11,0,10.0,172000.0
11,0,5.0,70000.0
2,0,3.0,43616.0
11,0,2.0,65000.0
11,0,1.0,85000.0
11,0,18.0,31000.0
11,2,10.0,210000.0
5,0,22.0,50247.0
2,1,12.0,53793.0
11,0,3.0,88000.0
11,0,4.0,101500.0
11,2,20.0,185000.0
2,1,14.0,112674.0
11,0,14.0,200000.0
2,3,11.0,163559.0
11,1,24.0,120000.0
2,0,3.0,54520.0
11,1,18.0,115000.0
11,0,4.0,87000.0
11,3,20.0,150000.0
11,1,10.0,145000.0
11,0,3.0,80000.0
4,1,9.0,214812.0
0,0,9.0,99099.0
3,2,4.0,29000.0
4,1,10.0,75184.0
3,2,2.0,40814.0
11,2,19.0,200000.0
11,0,10.0,120000.0
0,0,16.0,99099.0
11,0,15.0,150000.0
11,2,6.0,114400.0
11,0,5.0,173000.0
11,0,5.0,130000.0
11,0,0.5,57000.0
11,0,35.0,120000.0
11,0,6.0,100000.0
1,1,5.0,12122.0
11,0,38.0,112000.0
2,0,2.0,94501.0
9,3,5.0,18883.0
2,3,7.0,109039.0
10,0,5.0,121018.0
11,0,20.0,226000.0
10,0,25.0,49681.0
10,3,4.0,76384.0
0,1,20.0,82582.0
6,0,11.0,48333.0
11,0,43.0,170000.0
11,0,15.0,105000.0
11,0,6.0,170000.0
2,0,10.0,101770.0
2,0,22.0,218079.0
0,1,8.0,72673.0
11,0,12.0,240000.0
11,2,7.0,163000.0
11,0,3.0,200000.0
11,0,8.0,191000.0
1,0,3.0,16187.0
11,0,10.0,112000.0
2,0,4.0,90866.0
11,0,22.0,120000.0
9,2,10.0,60000.0
3,3,18.0,96818.0
11,0,8.0,210000.0
5,2,4.0,18783.0
11,0,7.0,192000.0
0,0,7.0,72673.0
0,0,12.0,118919.0
11,0,25.0,240000.0
11,0,45.0,150000.0
0,0,1.0,56156.0
5,2,8.0,28114.0
11,1,16.0,225000.0
11,0,8.0,110000.0
11,0,7.0,170000.0
2,3,22.0,87231.0
11,0,22.0,172000.0
11,0,20.0,170000.0
0,2,15.0,109009.0
0,0,6.0,110330.0
11,0,8.0,110000.0
10,0,15.0,146496.0
11,2,8.0,155000.0
2,0,17.0,138117.0
1,0,20.0,38789.0
2,3,5.0,77054.0
1,2,25.0,31703.0
11,2,2.0,180000.0
1,3,10.0,19395.0
11,0,3.0,70000.0
11,0,3.0,110000.0
2,0,1.0,36346.0
7,3,6.0,85925.0
11,0,7.0,181500.0
1,2,16.0,55946.0
11,1,4.0,110000.0
1,0,8.0,21819.0
11,0,10.0,150000.0
0,2,8.0,173754.0
11,1,23.0,250000.0
0,0,4.0,95796.0
11,1,8.0,240000.0
1,3,24.0,35806.0
11,0,4.0,250000.0
11,0,3.0,100000.0
2,2,4.0,87231.0
11,0,26.0,140000.0
11,0,1.0,120000.0
1,2,12.0,27973.0
0,0,6.0,198198.0
11,1,17.0,195000.0
0,1,13.0,118919.0
11,2,24.0,170000.0
0,2,20.0,105706.0
11,0,9.0,200000.0
11,0,26.0,170000.0
0,0,3.0,62763.0
5,0,3.0,10767.0
2,2,20.0,101770.0
0,2,22.0,99099.0
11,1,25.0,150000.0
11,2,7.0,186271.0
0,2,25.0,112312.0
11,2,3.0,90000.0
11,1,27.0,245000.0
11,0,8.0,144000.0
11,2,4.0,60000.0
5,2,15.0,63406.0
11,3,6.0,125000.0
5,0,8.0,23927.0
11,0,3.0,95000.0
0,0,12.0,100420.0
11,1,20.0,200000.0
2,0,5.0,72693.0
11,0,4.0,100000.0
11,2,10.0,140000.0
5,0,5.0,75370.0
11,0,17.0,250000.0
7,1,7.0,45111.0
11,0,35.0,125000.0
11,1,9.0,208000.0
11,0,6.0,130000.0
2,0,7.0,102497.0
1,0,13.0,46622.0
4,0,6.0,56925.0
5,0,6.0,35890.0
10,2,13.0,60191.0
11,0,9.0,170000.0
11,2,10.0,140000.0
5,0,10.0,14356.0
11,0,0.5,80000.0
11,1,10.0,141000.0
11,0,28.0,135000.0
4,2,25.0,107406.0
11,0,25.0,150000.0
5,0,2.0,15553.0
4,1,5.0,69814.0
4,2,3.0,69814.0
9,2,18.0,50651.0
5,0,6.0,19142.0
8,0,24.0,161109.0
9,1,7.0,39494.0
0,0,6.0,90510.0
11,3,9.0,103000.0
11,0,3.0,145000.0
3,2,2.0,46185.0
11,0,25.0,225000.0
8,3,5.0,35014.0
3,2,5.0,59073.0
11,1,7.0,194000.0
5,0,2.0,10767.0
5,0,15.0,59817.0
0,2,20.0,69369.0
3,2,9.0,61436.0
4,2,9.0,85925.0
3,3,13.0,48333.0
4,2,5.0,109554.0
5,2,9.0,15553.0
5,0,7.0,95708.0
4,2,15.0,118147.0
5,0,2.0,35890.0
0,2,24.0,105706.0
5,0,2.0,10049.0
5,0,10.0,17945.0
4,1,15.0,110628.0
5,0,3.0,19333.0
6,1,20.0,64444.0
4,1,3.0,48333.0
4,2,5.0,62296.0
2,0,11.0,181732.0
10,0,7.0,97929.0
5,2,2.0,14356.0
6,1,10.0,64444.0
0,3,4.0,55495.0
3,2,21.0,133700.0
4,0,6.0,68740.0
4,3,20.0,102036.0
5,0,2.0,16091.0
7,0,28.0,59073.0
11,0,6.0,94000.0
5,0,2.0,11963.0
4,2,20.0,66055.0
5,0,12.0,24525.0
11,0,9.0,125000.0
4,2,19.0,123517.0
3,0,15.0,39740.0
10,3,4.0,82802.0
6,0,16.0,48333.0
4,0,11.0,64444.0
8,0,10.0,64444.0
6,0,10.0,45111.0
7,0,9.0,64444.0
4,0,3.0,53703.0
8,3,10.0,40814.0
10,2,3.0,89172.0
0,0,6.0,72673.0
6,2,20.0,53703.0
10,2,8.0,82802.0
10,1,4.0,59872.0
5,0,11.0,69388.0
4,0,12.0,91295.0
5,2,12.0,33498.0
4,0,4.0,48333.0
8,0,22.0,45111.0
7,0,3.0,34370.0
6,1,2.0,25777.0
10,1,10.0,114649.0
4,2,11.0,96666.0
4,2,28.0,82703.0
0,0,32.0,26426.0
8,0,6.0,48333.0
4,1,14.0,77332.0
10,0,3.0,48407.0
4,0,6.0,91295.0
10,1,4.0,40764.0
5,0,14.0,47854.0
10,0,2.0,44586.0
4,2,6.0,93443.0
4,2,7.0,69814.0
3,2,12.0,12889.0
4,2,2.0,52629.0
10,2,8.0,127388.0
4,2,23.0,62296.0
4,2,11.0,68004.0
0,0,4.0,72673.0
8,2,5.0,54777.0
4,2,4.0,64444.0
10,1,2.0,48407.0
3,2,2.0,39740.0
8,3,7.0,45000.0
5,0,3.0,14356.0
10,0,29.0,89172.0
7,2,9.0,161109.0
6,0,19.0,24703.0
5,0,2.0,17945.0
4,2,12.0,77332.0
8,1,6.0,48333.0
0,0,17.0,145345.0
4,2,8.0,91295.0
4,1,6.0,46185.0
4,1,7.0,78407.0
6,1,4.0,32222.0
4,2,5.0,53703.0
8,2,12.0,40814.0
11,2,34.0,175000.0
10,0,14.0,114649.0
4,1,8.0,80555.0
4,3,10.0,75184.0
10,0,5.0,98089.0
6,1,17.0,37592.0
4,3,13.0,80555.0
5,2,8.0,31105.0
5,0,4.0,33498.0
3,2,2.0,53703.0
6,0,18.0,66592.0
10,2,5.0,109554.0
10,0,33.0,82802.0
4,1,18.0,69814.0
6,1,9.0,107406.0
3,2,1.0,46185.0
4,1,23.0,104184.0
4,2,3.0,53703.0
10,2,40.0,191082.0
10,0,15.0,86624.0
10,0,8.0,68789.0
4,0,11.0,107406.0
6,0,8.0,36518.0
4,3,2.0,49407.0
10,0,7.0,57325.0
5,2,18.0,14356.0
11,2,7.0,178500.0
10,0,10.0,108280.0
5,0,5.0,11963.0
6,1,19.0,51555.0
5,2,11.0,28712.0
10,0,25.0,76433.0
3,2,6.0,47259.0
5,0,6.0,35890.0
8,1,3.0,24166.0
4,3,12.0,82678.0
6,1,6.0,44037.0
10,2,12.0,95541.0
4,2,14.0,66592.0
8,3,7.0,64981.0
8,3,3.0,20407.0
6,1,2.0,23629.0
4,1,3.0,37700.0
4,1,8.0,64444.0
8,0,6.0,53703.0
10,0,5.0,68153.0
6,0,12.0,26852.0
5,0,1.0,33498.0
4,0,0.5,55851.0
9,0,10.0,77332.0
10,2,12.0,165604.0
4,2,1.0,75184.0
10,1,4.0,63694.0
8,0,1.0,73842.0
7,2,22.0,85925.0
10,0,12.0,121018.0
3,1,2.0,48333.0
3,2,0.5,48333.0
10,3,6.0,82802.0
10,2,14.0,70063.0
4,2,28.0,96666.0
2,0,15.0,123578.0
8,2,12.0,139628.0
3,2,8.0,32222.0
9,0,3.0,32089.0
6,3,10.0,69814.0
8,3,10.0,56925.0
6,2,3.0,32222.0
6,1,0.5,23629.0
4,3,5.0,104184.0
10,0,10.0,38216.0
8,0,4.0,46464.0
4,1,7.0,64444.0
3,2,10.0,112777.0
8,0,10.0,53703.0
8,2,8.0,42962.0
5,0,4.0,15553.0
9,2,4.0,60000.0
8,3,20.0,75184.0
10,0,17.0,124840.0
10,0,2.0,44586.0
7,0,8.0,84851.0
6,1,4.0,45111.0
6,2,0.5,35444.0
8,3,0.5,10741.0
8,0,15.0,118147.0
7,1,7.0,36518.0
4,0,8.0,104399.0
10,2,20.0,98089.0
5,0,5.0,11963.0
9,2,7.0,120000.0
4,1,4.0,59073.0
11,0,3.0,144000.0
6,1,21.0,48333.0
10,3,28.0,101910.0
4,2,20.0,91295.0
10,1,8.0,58598.0
10,2,1.0,63694.0
4,1,11.0,68393.0
2,3,9.0,87231.0
4,2,6.0,37592.0
3,2,14.0,80555.0
10,0,2.0,57325.0
4,1,11.0,77332.0
10,0,15.0,38216.0
2,2,6.0,94501.0
10,1,7.0,42038.0
4,0,6.0,71425.0
5,0,13.0,25123.0
4,1,2.0,64444.0
9,2,17.0,110000.0
3,2,17.0,107406.0
0,1,5.0,118919.0
0,2,25.0,99099.0
9,2,30.0,66647.0
10,0,3.0,50955.0
4,0,15.0,128887.0
0,3,15.0,142042.0
11,0,6.0,185000.0
8,0,0.5,40277.0
9,2,10.0,74052.0
11,2,6.0,100000.0
1,2,24.0,20514.0
9,0,15.0,98736.0
11,1,32.0,160000.0
6,0,28.0,32222.0
8,2,15.0,128887.0
9,2,1.0,22216.0
6,3,9.0,38666.0
8,2,8.0,49815.0
6,1,15.0,59073.0
6,1,9.0,53703.0
10,1,11.0,82802.0
5,2,6.0,14356.0
0,0,6.0,114955.0
5,0,3.0,16749.0
4,2,8.0,64444.0
5,1,4.0,10767.0
4,3,10.0,90221.0
2,2,7.0,141751.0
3,2,0.5,46185.0
4,2,3.0,75184.0
11,0,5.0,98000.0
8,1,20.0,80555.0
8,1,20.0,85925.0
7,0,8.0,48333.0
9,0,5.0,60000.0
10,0,6.0,50955.0
7,0,5.0,51555.0
7,3,6.0,80555.0
11,1,11.0,250000.0
6,1,10.0,42962.0
10,2,13.0,86624.0
4,0,12.0,47259.0
5,2,10.0,45461.0
11,0,3.0,100000.0
2,0,15.0,71239.0
3,2,3.0,51555.0
3,1,5.0,51555.0
9,2,5.0,78988.0
2,1,34.0,120307.0
9,2,10.0,55000.0
3,2,6.0,57999.0
9,0,6.0,44702.0
4,3,9.0,103110.0
0,0,5.0,99099.0
3,3,10.0,45111.0
11,0,15.0,158000.0
7,2,6.0,80555.0
4,0,6.0,96666.0
6,2,5.0,32222.0
7,0,16.0,59073.0
11,2,16.0,118000.0
11,0,15.0,145000.0
11,1,5.0,96500.0
4,0,5.0,32222.0
11,0,10.0,133000.0
1,0,15.0,35433.0
4,0,5.0,69170.0
1,1,20.0,12308.0
11,0,4.0,105000.0
1,0,20.0,13054.0
10,0,14.0,178343.0
11,2,35.0,180000.0
8,2,2.0,23629.0
11,2,26.0,210000.0
11,0,7.0,80000.0
4,2,10.0,64444.0
10,0,10.0,50955.0
10,2,6.0,110827.0
11,0,2.0,77000.0
9,1,1.0,19457.0
11,3,20.0,200000.0
7,0,4.0,45111.0
11,0,21.0,145000.0
3,3,7.0,150369.0
11,0,10.0,190000.0
11,1,8.0,90000.0
